delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
-1238	0.246877488439649	3	21	GO:0006458	'de novo' protein folding	0.670662406853214	BP
312	0.246915205504572	2	337	GO:0002694;GO:0050865	regulation of cell activation	0.670662406853214	BP
405	0.246915288172325	3	198	GO:0032535	regulation of cellular component size	0.670662406853214	BP
779	0.247595496799635	4	53	GO:0048278	vesicle docking	0.671990250973971	BP
421	0.248005924589331	2	182	GO:0001505	regulation of neurotransmitter levels	0.672022787800163	BP
-884	0.248141548236897	2	41	GO:0048013	ephrin receptor signaling pathway	0.672022787800163	BP
-1413	0.248290089762341	4	16	GO:0045887;GO:1904398	positive regulation of synaptic assembly at neuromuscular junction	0.672022787800163	BP
691	0.248456428960037	2	67	GO:0048477;GO:0007292	female gamete generation	0.672022787800163	BP
1296	0.248845513713472	2	19	GO:0006356	regulation of transcription by RNA polymerase I	0.672022787800163	BP
1330	0.249090950239218	4	18	GO:0034453	microtubule anchoring	0.672022787800163	BP
-1152	0.249118744777927	5	24	GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	0.672022787800163	BP
628	0.249231969100758	3	81	GO:0042129;GO:0050670;GO:0032944;GO:0070663	regulation of leukocyte proliferation	0.672022787800163	BP
-1564	0.249429043958713	3	13	GO:0010954;GO:1903319	positive regulation of protein maturation	0.672022787800163	BP
-1047	0.249704673542807	4	29	GO:0045780	positive regulation of bone resorption	0.672022787800163	BP
-1176	0.249712339999776	2	23	GO:0042953;GO:0044872	lipoprotein transport	0.672022787800163	BP
767	0.250144264856554	2	54	GO:0051492;GO:0032231;GO:0110020	regulation of actin filament bundle assembly	0.672669722952693	BP
1082	0.25102286311923	2	27	GO:0017121	plasma membrane phospholipid scrambling	0.674515910692223	BP
-1404	0.251391988391687	6	16	GO:0043457	regulation of cellular respiration	0.674991332745875	BP
-269	0.252277012046511	2	445	GO:0097746;GO:0003018;GO:0035296;GO:0003013;GO:0035150	circulatory system process	0.676296469099134	BP
1359	0.252450429389729	2	17	GO:0009642	response to light intensity	0.676296469099134	BP
456	0.252569334576615	2	152	GO:0051100;GO:0032091	negative regulation of binding	0.676296469099134	BP
1689	0.252648339253435	2	11	GO:0002828	regulation of type 2 immune response	0.676296469099134	BP
-482	0.253036754701858	2	136	GO:0071875;GO:0071880	adrenergic receptor signaling pathway	0.676368237067973	BP
-164	0.253060325600033	4	1261	GO:0051240	positive regulation of multicellular organismal process	0.676368237067973	BP
-791	0.253693297716692	2	50	GO:0000272	polysaccharide catabolic process	0.677210059130008	BP
959	0.253789140382566	2	34	GO:0030279	negative regulation of ossification	0.677210059130008	BP
-1355	0.253953772173753	2	17	GO:0009065	glutamine family amino acid catabolic process	0.677210059130008	BP
-191	0.2544373818462	2	902	GO:0044265;GO:0009057	macromolecule catabolic process	0.677624873274537	BP
1681	0.254685886494969	3	11	GO:0060706	cell differentiation involved in embryonic placenta development	0.677624873274537	BP
298	0.254962582547281	2	357	GO:0050778	positive regulation of immune response	0.677624873274537	BP
455	0.25505764897603	9	151	GO:0031398;GO:1903322	positive regulation of protein modification by small protein conjugation or removal	0.677624873274537	BP
252	0.255404696817565	2	501	GO:0009416;GO:0009314	response to radiation	0.677624873274537	BP
1245	0.255539124306575	2	20	GO:0002119;GO:0002164	larval development	0.677624873274537	BP
1390	0.256111400839907	2	16	GO:0021522	spinal cord motor neuron differentiation	0.677624873274537	BP
462	0.256152628585726	2	146	GO:0010810	regulation of cell-substrate adhesion	0.677624873274537	BP
1159	0.256295939063252	2	23	GO:0031057	negative regulation of histone modification	0.677624873274537	BP
-276	0.256423503358101	2	415	GO:0006790	sulfur compound metabolic process	0.677624873274537	BP
1485	0.25649980232215	5	14	GO:0032107;GO:0032104	regulation of response to extracellular stimulus	0.677624873274537	BP
-913	0.256831457223375	2	37	GO:0042098	T cell proliferation	0.677624873274537	BP
1212	0.256846488726842	8	21	GO:0007094;GO:0045841;GO:0071173;GO:0071174;GO:1902100;GO:2000816;GO:0033048;GO:1905819;GO:0033046;GO:0051985;GO:0031577	spindle checkpoint signaling	0.677624873274537	BP
-763	0.256975850975222	2	53	GO:0031100	animal organ regeneration	0.677624873274537	BP
-651	0.257064385694627	-1	73	GO:0030819	obsolete positive regulation of cAMP biosynthetic process	0.677624873274537	BP
-1754	0.257196456741161	2	10	GO:0060857;GO:0060856	establishment of glial blood-brain barrier	0.677624873274537	BP
564	0.257560985465026	3	97	GO:0043010	camera-type eye development	0.677979516661295	BP
-1108	0.257840351476315	3	25	GO:0002474	antigen processing and presentation of peptide antigen via MHC class I	0.677979516661295	BP
1087	0.257910203376848	3	26	GO:0071404;GO:0055094;GO:0071402	response to lipoprotein particle	0.677979516661295	BP
887	0.258109500394686	2	39	GO:0048015;GO:0048017	inositol lipid-mediated signaling	0.677995935217754	BP
541	0.258674184836938	2	105	GO:0006366	transcription by RNA polymerase II	0.678705404889206	BP
639	0.258936306134367	2	75	GO:1901616	organic hydroxy compound catabolic process	0.678705404889206	BP
1303	0.258959351523786	-1	18	GO:0044130	obsolete negative regulation of growth of symbiont in host	0.678705404889206	BP
1531	0.259541842328428	2	13	GO:0043504;GO:0032042	mitochondrial DNA metabolic process	0.679724795121133	BP
-362	0.260016662083654	3	235	GO:0006898	receptor-mediated endocytosis	0.679969757183715	BP
883	0.260287461058938	4	39	GO:0031623	receptor internalization	0.679969757183715	BP
960	0.260498975816278	2	33	GO:0051017;GO:0061572	actin filament bundle organization	0.679969757183715	BP
-422	0.26068658520895	2	172	GO:0050806	positive regulation of synaptic transmission	0.679969757183715	BP
1660	0.260880061659147	4	11	GO:0006654;GO:0046473	phosphatidic acid metabolic process	0.679969757183715	BP
-457	0.261052412836193	7	146	GO:0006813	potassium ion transport	0.679969757183715	BP
-742	0.261407715890073	6	55	GO:0006487	protein N-linked glycosylation	0.679969757183715	BP
1525	0.261499263159187	4	13	GO:0051661;GO:0051657	maintenance of organelle location	0.679969757183715	BP
-763	0.261521926513608	2	52	GO:0007006	mitochondrial membrane organization	0.679969757183715	BP
1525	0.261571509668337	2	13	GO:0086002;GO:0060307	cardiac muscle cell action potential involved in contraction	0.679969757183715	BP
858	0.262072400803802	2	41	GO:1903078;GO:1904377	positive regulation of protein localization to cell periphery	0.680767952383841	BP
1145	0.262327047586228	4	23	GO:0000722;GO:0006312	mitotic recombination	0.680925787969573	BP
1328	0.263453763465715	2	17	GO:0099623;GO:0060306	regulation of membrane repolarization	0.683345359890392	BP
1256	0.26373425760176	2	19	GO:0097067;GO:0097066	response to thyroid hormone	0.683568053651204	BP
1726	0.264984248547581	2	10	GO:0070527	platelet aggregation	0.68477988806533	BP
439	0.265079895358243	2	156	GO:0007163	establishment or maintenance of cell polarity	0.68477988806533	BP
-529	0.26538659878236	3	107	GO:0044070	regulation of anion transport	0.68477988806533	BP
717	0.265567733205378	2	58	GO:0048285	organelle fission	0.68477988806533	BP
-1407	0.265667441140549	4	15	GO:0015819;GO:0015802	basic amino acid transport	0.68477988806533	BP
922	0.265685977462466	2	35	GO:0045582;GO:0045621	positive regulation of lymphocyte differentiation	0.68477988806533	BP
-1322	0.26569355346504703	4	17	GO:0038096;GO:0002431;GO:0002433;GO:0038094	Fc-gamma receptor signaling pathway	0.68477988806533	BP
-582	0.265761670681391	4	88	GO:0042552;GO:0008366;GO:0007272	axon ensheathment	0.68477988806533	BP
-1028	0.266731826734303	2	28	GO:0098581;GO:0009595	detection of biotic stimulus	0.686775788483044	BP
1010	0.266982877516623	2	29	GO:0045214	sarcomere organization	0.68691858303178	BP
420	0.26730952114412	2	169	GO:2000177	regulation of neural precursor cell proliferation	0.687255518490593	BP
-645	0.26789712193458	2	71	GO:0022617	extracellular matrix disassembly	0.688262393733903	BP
-1356	0.268133856858743	4	16	GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	0.688367036029171	BP
903	0.268709669721522	2	36	GO:0045913	positive regulation of carbohydrate metabolic process	0.689341387919639	BP
-1562	0.269194850141023	3	12	GO:0006833	water transport	0.690081980799469	BP
736	0.269825301435465	2	54	GO:0060485	mesenchyme development	0.691037969986766	BP
-475	0.270081404990222	2	130	GO:0014075	response to amine	0.691037969986766	BP
1039	0.270323046023717	2	27	GO:0010812	negative regulation of cell-substrate adhesion	0.691037969986766	BP
-1178	0.270354832221474	6	21	GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	0.691037969986766	BP
-1441	0.270850176881079	2	14	GO:0042455;GO:0046129;GO:0042451	ribonucleoside biosynthetic process	0.691443292190681	BP
1307	0.271269272634513	4	17	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	0.691443292190681	BP
600	0.271315864145209	7	81	GO:0009064	glutamine family amino acid metabolic process	0.691443292190681	BP
-245	0.271383727490028	3	498	GO:0042391	regulation of membrane potential	0.691443292190681	BP
-1175	0.271695008010248	4	21	GO:0002756;GO:0035666	MyD88-independent toll-like receptor signaling pathway	0.691443292190681	BP
812	0.271763938614327	2	44	GO:0007548	sex differentiation	0.691443292190681	BP
1098	0.271891567914388	2	24	GO:0014823	response to activity	0.691443292190681	BP
1173	0.272240142906865	2	21	GO:0031365;GO:0006474	N-terminal protein amino acid modification	0.691505339663816	BP
1303	0.272480613063493	2	17	GO:0000479;GO:0000478	endonucleolytic cleavage involved in rRNA processing	0.691505339663816	BP
-950	0.27250666004975	3	32	GO:0099172	presynapse organization	0.691505339663816	BP
1489	0.27292442525045	3	13	GO:0043984	histone H4-K16 acetylation	0.692065401790311	BP
791	0.273970106135845	3	46	GO:0060349	bone morphogenesis	0.694215737914205	BP
206	0.274397003647254	3	707	GO:0044092	negative regulation of molecular function	0.694796162083025	BP
686	0.274831010031232	2	61	GO:0045807	positive regulation of endocytosis	0.695393737197181	BP
856	0.275341032440142	4	39	GO:1900016;GO:0032687;GO:1900226;GO:0014067	negative regulation of phosphatidylinositol 3-kinase signaling	0.696155436249936	BP
464	0.275685503116222	2	133	GO:0043547	positive regulation of GTPase activity	0.696155436249936	BP
741	0.275726711794892	3	52	GO:0043618;GO:0043620	regulation of DNA-templated transcription in response to stress	0.696155436249936	BP
-308	0.275931179342558	2	306	GO:0072657;GO:0051668	localization within membrane	0.696171193858523	BP
1293	0.276158682110303	4	17	GO:0071731;GO:0071732;GO:1902170	response to nitric oxide	0.696245004717433	BP
812	0.277213734851575	2	43	GO:0043550	regulation of lipid kinase activity	0.698403613198516	BP
619	0.277725257591714	2	74	GO:0010675	regulation of cellular carbohydrate metabolic process	0.699135589541837	BP
1474	0.277902415432917	2	13	GO:0007625	grooming behavior	0.699135589541837	BP
704	0.278300270365049	3	57	GO:0061982	meiosis I cell cycle process	0.6996353253558	BP
217	0.27868489199139	2	617	GO:0007167;GO:0007169	enzyme linked receptor protein signaling pathway	0.700101102055623	BP
-1528	0.279621243644651	2	12	GO:0015937	coenzyme A biosynthetic process	0.701021997702163	BP
426	0.279738750898327	2	156	GO:0045732	positive regulation of protein catabolic process	0.701021997702163	BP
1468	0.279802341556791	2	13	GO:0006309	apoptotic DNA fragmentation	0.701021997702163	BP
1414	0.280060106981069	4	14	GO:2001046;GO:2001044	regulation of integrin-mediated signaling pathway	0.701021997702163	BP
1365	0.280457707830811	3	15	GO:0071539;GO:1905508;GO:0072698	protein localization to microtubule cytoskeleton	0.701021997702163	BP
-599	0.280751122916214	2	78	GO:0008582;GO:1904396	regulation of neuromuscular junction development	0.701021997702163	BP
1363	0.280904829499291	6	15	GO:0048016	inositol phosphate-mediated signaling	0.701021997702163	BP
1411	0.280936605055493	2	14	GO:0060999	positive regulation of dendritic spine development	0.701021997702163	BP
771	0.280947413069053	4	47	GO:0060348	bone development	0.701021997702163	BP
-980	0.28119990778514	2	29	GO:0006778;GO:0042168	porphyrin-containing compound metabolic process	0.701021997702163	BP
998	0.281247151128231	2	28	GO:0001707	mesoderm formation	0.701021997702163	BP
-401	0.28173681214184	5	174	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	0.701726123163943	BP
996	0.281929259619682	2	28	GO:0050891;GO:0030104	water homeostasis	0.701726123163943	BP
1075	0.282192156746295	2	24	GO:0072595	maintenance of protein localization in organelle	0.701757120668117	BP
-621	0.282341347239194	3	72	GO:0032436	positive regulation of proteasomal ubiquitin-dependent protein catabolic process	0.701757120668117	BP
877	0.283000374167011	2	36	GO:0060612	adipose tissue development	0.702897676148899	BP
864	0.283241437246932	2	37	GO:0000079;GO:1904029	regulation of cyclin-dependent protein kinase activity	0.702999242128074	BP
-1583	0.283445373792353	3	11	GO:0060055	angiogenesis involved in wound healing	0.70300858245674	BP
-1119	0.283842933761002	2	22	GO:0046825	regulation of protein export from nucleus	0.703497800542441	BP
-972	0.285416994459057	4	29	GO:0070230;GO:2000108	positive regulation of leukocyte apoptotic process	0.706320519643936	BP
-1450	0.285734045466009	2	13	GO:0021533	cell differentiation in hindbrain	0.706320519643936	BP
1350	0.285783637866357	2	15	GO:0090270	regulation of fibroblast growth factor production	0.706320519643936	BP
358	0.285975394475785	3	215	GO:0001501	skeletal system development	0.706320519643936	BP
644	0.285987408580204	2	66	GO:1903955;GO:1903214;GO:1903749;GO:1903747	regulation of establishment of protein localization to mitochondrion	0.706320519643936	BP
-557	0.286742991233576	4	88	GO:0051899	membrane depolarization	0.707688956579282	BP
745	0.287109106223429	2	49	GO:1903900	regulation of viral life cycle	0.708076194904673	BP
-985	0.287426512262725	2	28	GO:0007608	sensory perception of smell	0.708076194904673	BP
1263	0.287653753140088	3	17	GO:2000144;GO:2000142	regulation of DNA-templated transcription, initiation	0.708076194904673	BP
-824	0.287706358237178	2	40	GO:0071356	cellular response to tumor necrosis factor	0.708076194904673	BP
1391	0.287990826326932	2	14	GO:0002707;GO:0002823;GO:0002704;GO:0002820	negative regulation of leukocyte mediated immunity	0.7082799594259	BP
238	0.288549187307942	2	492	GO:0048729;GO:0002009	tissue morphogenesis	0.709156575105313	BP
1258	0.289512112360937	4	17	GO:1990090	cellular response to nerve growth factor stimulus	0.710795789070773	BP
557	0.289678534601364	2	87	GO:0010595;GO:0010594	regulation of endothelial cell migration	0.710795789070773	BP
980	0.289823339962798	5	28	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	0.710795789070773	BP
1383	0.290451640124535	-1	14	GO:0031936	obsolete negative regulation of chromatin silencing	0.711533633435117	BP
1057	0.29052939360648	7	24	GO:0090502	RNA phosphodiester bond hydrolysis, endonucleolytic	0.711533633435117	BP
-1056	0.29105353372851	2	24	GO:0007444	imaginal disc development	0.71162684745516	BP
1078	0.291055134654903	3	23	GO:1990089	response to nerve growth factor	0.71162684745516	BP
943	0.291582948270798	6	30	GO:0045599	negative regulation of fat cell differentiation	0.71162684745516	BP
691	0.291594982534436	2	56	GO:2001021	negative regulation of response to DNA damage stimulus	0.71162684745516	BP
585	0.291889652994306	5	78	GO:0071901	negative regulation of protein serine/threonine kinase activity	0.71162684745516	BP
656	0.292090535066274	3	62	GO:0002700;GO:0002702	regulation of production of molecular mediator of immune response	0.71162684745516	BP
381	0.292248187047847	3	185	GO:0046578;GO:0051056	regulation of small GTPase mediated signal transduction	0.71162684745516	BP
1631	0.292267208782889	4	10	GO:0030511;GO:1903846	positive regulation of transforming growth factor beta receptor signaling pathway	0.71162684745516	BP
