delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
1205	0.102874066617873	2	44	GO:0050968;GO:0050966	detection of mechanical stimulus involved in sensory perception of pain	0.327077236619083	BP
-1882	0.102899826656988	5	18	GO:0001778	plasma membrane repair	0.327077236619083	BP
-404	0.102910909939431	2	400	GO:0060284	regulation of cell development	0.327077236619083	BP
-1832	0.102939432202816	3	19	GO:0007398	ectoderm development	0.327077236619083	BP
-578	0.103056387972909	2	193	GO:0035148	tube formation	0.327152783158123	BP
882	0.103391164917576	2	82	GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	0.327919042480225	BP
-1367	0.103715337590155	3	34	GO:0001958;GO:0036075	replacement ossification	0.328486107805119	BP
-803	0.103790373040795	2	99	GO:0009063;GO:1901606	cellular amino acid catabolic process	0.328486107805119	BP
1175	0.103850635050892	3	46	GO:0071418;GO:0071927;GO:0007211;GO:0071928	octopamine or tyramine signaling pathway	0.328486107805119	BP
779	0.104066360629587	2	105	GO:0050906	detection of stimulus involved in sensory perception	0.328872180171449	BP
314	0.104588956260933	4	666	GO:0034613;GO:0070727	cellular macromolecule localization	0.329679275876333	BP
-1695	0.104594131394854	4	22	GO:0019184;GO:0006750	nonribosomal peptide biosynthetic process	0.329679275876333	BP
1695	0.104603450107159	2	22	GO:0006779;GO:0033014	tetrapyrrole biosynthetic process	0.329679275876333	BP
-680	0.105077555364113	3	137	GO:0001736;GO:0007164	establishment of tissue polarity	0.330876499446996	BP
370	0.105324818416649	2	472	GO:0006310	DNA recombination	0.331279641928118	BP
-1869	0.105394292234038	2	18	GO:0032402;GO:0032400;GO:0032401;GO:0051904;GO:0051875;GO:0051905	pigment granule localization	0.331279641928118	BP
-1060	0.105632694178093	3	56	GO:0018022	peptidyl-lysine methylation	0.331647421020188	BP
1380	0.105700217636454	4	33	GO:0051491	positive regulation of filopodium assembly	0.331647421020188	BP
856	0.105821200693427	2	86	GO:0015980	energy derivation by oxidation of organic compounds	0.331730567530913	BP
-1978	0.106054735557977	2	16	GO:0042157	lipoprotein metabolic process	0.331967168480745	BP
1099	0.106085776996695	5	52	GO:0042417;GO:0006584;GO:0009712	catecholamine metabolic process	0.331967168480745	BP
1686	0.106291585623925	3	22	GO:0009235	cobalamin metabolic process	0.332315010797507	BP
-568	0.106429755658476	3	196	GO:0017148;GO:0034249	negative regulation of cellular amide metabolic process	0.332405565624906	BP
2112	0.106571643406913	4	14	GO:0033685;GO:0032277;GO:0033684;GO:0032276	regulation of luteinizing hormone secretion	0.332405565624906	BP
-1916	0.106643888984951	2	17	GO:0030539;GO:0061458	reproductive system development	0.332405565624906	BP
712	0.106699251626109	6	124	GO:0051028;GO:0050658;GO:0050657;GO:0051236	nucleic acid transport	0.332405565624906	BP
-478	0.107381359205985	2	276	GO:0006979	response to oxidative stress	0.334234000152671	BP
-1576	0.107703278766428	2	25	GO:0048859	formation of anatomical boundary	0.334662028994623	BP
-757	0.107709510898298	3	109	GO:1902107;GO:1903708	positive regulation of leukocyte differentiation	0.334662028994623	BP
-1125	0.108016066968453	2	49	GO:0031497;GO:0006333	chromatin assembly or disassembly	0.335317781720812	BP
1242	0.108925906404901	2	40	GO:1903008	organelle disassembly	0.337843513593293	BP
1058	0.109318832941714	2	55	GO:0090501	RNA phosphodiester bond hydrolysis	0.338762950095638	BP
-2478	0.109465111049237	2	10	GO:0051299	centrosome separation	0.338917111899357	BP
1633	0.109856164032739	4	23	GO:0051898	negative regulation of protein kinase B signaling	0.339530249341068	BP
2475	0.109881127355534	5	10	GO:0021904	dorsal/ventral neural tube patterning	0.339530249341068	BP
-1143	0.109953259328053	3	47	GO:0051438	regulation of ubiquitin-protein transferase activity	0.339530249341068	BP
1154	0.110162996994428	2	46	GO:0061098;GO:0061097	regulation of protein tyrosine kinase activity	0.339628470591279	BP
1707	0.110178532612779	7	21	GO:1903432	regulation of TORC1 signaling	0.339628470591279	BP
699	0.110354204366619	2	126	GO:0002768;GO:0002429;GO:0002757	immune response-regulating cell surface receptor signaling pathway	0.339871589062456	BP
1141	0.110551930991628	2	47	GO:1904181;GO:0003254	regulation of membrane depolarization	0.340182146986508	BP
2017	0.110698100730237	3	15	GO:0031167	rRNA methylation	0.340333652945589	BP
-1593	0.111141936950084	2	24	GO:0007097;GO:0051647	nucleus localization	0.341141982748282	BP
2352	0.11115534840901	2	11	GO:0010830	regulation of myotube differentiation	0.341141982748282	BP
1743	0.111402174232967	7	20	GO:0006754	ATP biosynthetic process	0.341600902822661	BP
411	0.111631546397091	2	366	GO:0060627	regulation of vesicle-mediated transport	0.342005549214822	BP
-801	0.111803345782827	2	95	GO:0034728;GO:0006334	nucleosome organization	0.342233258102446	BP
-1586	0.112614666912864	4	24	GO:0009225	nucleotide-sugar metabolic process	0.343804101706252	BP
1396	0.112669238604058	6	31	GO:0060045;GO:0055023;GO:0060421	positive regulation of heart growth	0.343804101706252	BP
996	0.112676808787353	3	61	GO:0050921	positive regulation of chemotaxis	0.343804101706252	BP
1942	0.112732086496911	2	16	GO:1903203	regulation of oxidative stress-induced neuron death	0.343804101706252	BP
-562	0.112806130779152	2	193	GO:0043523	regulation of neuron apoptotic process	0.343804101706252	BP
-705	0.113041924265637	2	122	GO:0051054	positive regulation of DNA metabolic process	0.344223934168822	BP
-1881	0.113173809520374	3	17	GO:2000427;GO:2000425	positive regulation of apoptotic cell clearance	0.344326902275592	BP
-564	0.113385858304122	2	191	GO:0030855	epithelial cell differentiation	0.34461227175278	BP
526	0.113463909469158	2	220	GO:0032412;GO:1904062;GO:0022898;GO:0032409	regulation of cation transmembrane transport	0.34461227175278	BP
-862	0.11385016464203	2	81	GO:0045931	positive regulation of mitotic cell cycle	0.345233989998832	BP
528	0.113865269273326	6	218	GO:0034767;GO:0034764	positive regulation of transmembrane transport	0.345233989998832	BP
-1074	0.114051612526999	4	52	GO:0033273	response to vitamin	0.345500613962289	BP
-1649	0.114176999279052	2	22	GO:1904353	regulation of telomere capping	0.345582279714441	BP
1515	0.114802418112779	6	26	GO:0045217	cell-cell junction maintenance	0.3469127254465	BP
1062	0.114888840229207	4	53	GO:0033209	tumor necrosis factor-mediated signaling pathway	0.3469127254465	BP
-1685	0.114912987665702	2	21	GO:0036158	outer dynein arm assembly	0.3469127254465	BP
-405	0.115082837835802	3	370	GO:0032787	monocarboxylic acid metabolic process	0.347127013437716	BP
-1990	0.115394878618895	2	15	GO:0061037	negative regulation of cartilage development	0.347520923317177	BP
-1927	0.115411391793742	2	16	GO:0070327	thyroid hormone transport	0.347520923317177	BP
-1989	0.115718373803835	2	15	GO:0046854	phosphatidylinositol phosphate biosynthetic process	0.347731547159626	BP
-1384	0.115843528778696	2	31	GO:0010656;GO:0010660	regulation of muscle cell apoptotic process	0.347731547159626	BP
1189	0.115849034993164	2	42	GO:0010863;GO:1900274	regulation of phospholipase C activity	0.347731547159626	BP
1815	0.115877502186489	5	18	GO:0070839	metal ion export	0.347731547159626	BP
-1320	0.11628473214192	2	34	GO:0051785	positive regulation of nuclear division	0.348488494775911	BP
1509	0.116328258580851	4	26	GO:0032007	negative regulation of TOR signaling	0.348488494775911	BP
2429	0.116738854386072	5	10	GO:0036498	IRE1-mediated unfolded protein response	0.349138398240786	BP
2316	0.116744084173934	2	11	GO:0072006	nephron development	0.349138398240786	BP
806	0.11698782703495	3	91	GO:0051701	biological process involved in interaction with host	0.349569583591242	BP
-834	0.11710595401312	2	85	GO:0002763;GO:0045639	positive regulation of myeloid cell differentiation	0.349625003860599	BP
-1715	0.117251767064456	2	20	GO:0050925;GO:0021891	negative regulation of negative chemotaxis	0.349762917725833	BP
-1564	0.11765304758459	2	24	GO:0010569	regulation of double-strand break repair via homologous recombination	0.35029224092564	BP
716	0.11773103967506	3	115	GO:0002028	regulation of sodium ion transport	0.35029224092564	BP
-636	0.117740124828782	2	146	GO:0032147	activation of protein kinase activity	0.35029224092564	BP
837	0.117828292945936	5	84	GO:0043154;GO:2000117;GO:0010951;GO:0010466	negative regulation of peptidase activity	0.35029224092564	BP
-438	0.118115498780958	3	311	GO:0044282	small molecule catabolic process	0.35084899849403	BP
2306	0.118325770886412	3	11	GO:0010592	positive regulation of lamellipodium assembly	0.350956377910255	BP
1755	0.118351566917044	2	19	GO:0051560	mitochondrial calcium ion homeostasis	0.350956377910255	BP
-622	0.118641102344686	2	152	GO:0071248;GO:0071241	cellular response to inorganic substance	0.35151806779088	BP
1799	0.119083785630813	5	18	GO:0000070;GO:0000819	sister chromatid segregation	0.352532184949228	BP
729	0.119302272271379	2	110	GO:0007043	cell-cell junction assembly	0.352881447299757	BP
1590	0.119486535256268	2	23	GO:0006636	unsaturated fatty acid biosynthetic process	0.353051913467309	BP
1495	0.119561015412313	2	26	GO:0071404;GO:0055094;GO:0071402	response to lipoprotein particle	0.353051913467309	BP
-767	0.119844014957758	4	99	GO:0042476;GO:0042475	odontogenesis	0.35359019875352	BP
795	0.120022630052687	2	92	GO:0043467	regulation of generation of precursor metabolites and energy	0.353819860717871	BP
-604	0.120510419867364	2	160	GO:0072659;GO:1990778	protein localization to cell periphery	0.354959802142882	BP
-1656	0.121181588341657	6	21	GO:0071353;GO:0070670	response to interleukin-4	0.356637516066687	BP
559	0.121629339527165	2	186	GO:0040013	negative regulation of locomotion	0.357655453165726	BP
1956	0.121784819710315	2	15	GO:0001895	retina homeostasis	0.357812972387377	BP
-1359	0.122447081311066	2	31	GO:0051293;GO:0051653	spindle localization	0.359373007557903	BP
-2097	0.12252050414321	4	13	GO:0003181	atrioventricular valve morphogenesis	0.359373007557903	BP
-540	0.122923645733457	2	198	GO:0032535	regulation of cellular component size	0.360254524349055	BP
249	0.123601885855354	3	971	GO:0050877	nervous system process	0.361899458188721	BP
1067	0.123731277622649	2	50	GO:0042310	vasoconstriction	0.361899458188721	BP
2383	0.123794146762932	3	10	GO:0039656	modulation by virus of host gene expression	0.361899458188721	BP
-518	0.124021146571387	4	214	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.362261435617421	BP
1570	0.124287650560261	2	23	GO:0031057	negative regulation of histone modification	0.362648092699131	BP
-1682	0.124450880772417	4	20	GO:0046113;GO:0006145	nucleobase catabolic process	0.362648092699131	BP
1087	0.124463386984464	2	48	GO:0016073	snRNA metabolic process	0.362648092699131	BP
610	0.124643709771034	2	153	GO:0017157	regulation of exocytosis	0.362872359043201	BP
2083	0.12514350456148499	2	13	GO:0008354	germ cell migration	0.364025554693765	BP
1875	0.125543924100732	3	16	GO:0018345	protein palmitoylation	0.364888011190124	BP
801	0.125711337401315	2	88	GO:0045834	positive regulation of lipid metabolic process	0.365072378507872	BP
2260	0.125861634328975	4	11	GO:0033762	response to glucagon	0.365206775313249	BP
-1872	0.126156792749654	2	16	GO:0046835	carbohydrate phosphorylation	0.36562056737377	BP
-2257	0.126212511437485	2	11	GO:0060055	angiogenesis involved in wound healing	0.36562056737377	BP
1634	0.126325657253228	4	21	GO:0009651	response to salt stress	0.365629269372822	BP
-513	0.126423791802508	2	215	GO:0001501	skeletal system development	0.365629269372822	BP
456	0.126540155866208	5	273	GO:0022407	regulation of cell-cell adhesion	0.36566459855659	BP
-1197	0.127181170872706	2	39	GO:0060346	bone trabecula formation	0.367214712939203	BP
-1759	0.12757226793031	2	18	GO:0060674	placenta blood vessel development	0.368041275844962	BP
-1490	0.128186060861952	6	25	GO:0031571;GO:0044819	mitotic G1 DNA damage checkpoint signaling	0.369508423387778	BP
1053	0.12857338531694	2	50	GO:0010906	regulation of glucose metabolic process	0.370049684344783	BP
518	0.12862034468237	2	209	GO:0071345	cellular response to cytokine stimulus	0.370049684344783	BP
-2243	0.12869002124323	2	11	GO:0071555	cell wall organization	0.370049684344783	BP
-1206	0.129207638223853	3	38	GO:0021782	glial cell development	0.371234057122707	BP
-1549	0.129388684684512	4	23	GO:0001751;GO:0046532	regulation of photoreceptor cell differentiation	0.371279127347755	BP
288	0.12943481967349801	4	693	GO:0030001;GO:0006812	cation transport	0.371279127347755	BP
-651	0.129644219060723	2	131	GO:0065004;GO:0071824	protein-DNA complex subunit organization	0.371552698199494	BP
1749	0.129741842208083	2	18	GO:0070830	bicellular tight junction assembly	0.371552698199494	BP
-1798	0.129998923199301	2	17	GO:0051044	positive regulation of membrane protein ectodomain proteolysis	0.371807594774209	BP
1354	0.130042644939541	8	30	GO:0034243	regulation of transcription elongation from RNA polymerase II promoter	0.371807594774209	BP
583	0.130162829788578	7	163	GO:0051924	regulation of calcium ion transport	0.371848409591292	BP
-659	0.130647875036828	2	127	GO:0002576;GO:0032310;GO:0015732;GO:0140353	platelet degranulation	0.372930641670165	BP
-1849	0.130850641173943	2	16	GO:0045132	meiotic chromosome segregation	0.373206012316583	BP
940	0.13120060879925	2	62	GO:0001649	osteoblast differentiation	0.373900436277733	BP
-1791	0.131463714028641	2	17	GO:0002673	regulation of acute inflammatory response	0.374034533820662	BP
-1907	0.13147883060107	4	15	GO:0003323;GO:0002068	glandular epithelial cell development	0.374034533820662	BP
1371	0.13165545659998	6	29	GO:0001994	norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure	0.374034533820662	BP
1651	0.13167379202573	2	20	GO:0051155;GO:0051149	positive regulation of muscle cell differentiation	0.374034533820662	BP
-1573	0.131936920222287	3	22	GO:0032330	regulation of chondrocyte differentiation	0.374479003153153	BP
801	0.132233803321972	3	85	GO:0042886;GO:0015833	amide transport	0.37501848421926	BP
2330	0.132387026635365	3	10	GO:0090239	regulation of histone H4 acetylation	0.375150000417084	BP
-601	0.132733550040889	3	151	GO:0048534	hematopoietic or lymphoid organ development	0.375542485466174	BP
1689	0.132739454418548	2	19	GO:0010039	response to iron ion	0.375542485466174	BP
1646	0.132895807696537	5	20	GO:0042795;GO:0009301	snRNA transcription by RNA polymerase II	0.375682110163077	BP
1502	0.133136722842312	2	24	GO:0010823	negative regulation of mitochondrion organization	0.375800708658862	BP
-291	0.133151831834698	2	666	GO:0019637	organophosphate metabolic process	0.375800708658862	BP
1470	0.133537994054443	3	25	GO:0046685	response to arsenic-containing substance	0.376587869176827	BP
-2321	0.133789015773719	3	10	GO:0016080	synaptic vesicle targeting	0.3769929649932	BP
-632	0.133912918414612	2	136	GO:0031099	regeneration	0.377039500043066	BP
1008	0.134333951107483	2	53	GO:0061448	connective tissue development	0.377921876873696	BP
199	0.135264941519777	2	1472	GO:0008104;GO:0033036	macromolecule localization	0.380086058466834	BP
-1015	0.135319730300069	3	52	GO:0006635	fatty acid beta-oxidation	0.380086058466834	BP
-2203	0.135661807567427	5	11	GO:0042732	D-xylose metabolic process	0.380742291262379	BP
1169	0.136193371859361	2	39	GO:0030217	T cell differentiation	0.381806336645564	BP
920	0.136516115545516	5	63	GO:1990830;GO:1990823	response to leukemia inhibitory factor	0.381806336645564	BP
1488	0.136560937470366	2	24	GO:0048710	regulation of astrocyte differentiation	0.381806336645564	BP
1100	0.136580212541518	2	44	GO:0032922	circadian regulation of gene expression	0.381806336645564	BP
-2197	0.136657945443151	2	11	GO:0048041	focal adhesion assembly	0.381806336645564	BP
-1353	0.136953291073809	5	29	GO:0060119	inner ear receptor cell development	0.381806336645564	BP
346	0.136962311960794	7	456	GO:0043410	positive regulation of MAPK cascade	0.381806336645564	BP
866	0.136974234586963	3	71	GO:0045187;GO:0042749	regulation of circadian sleep/wake cycle	0.381806336645564	BP
-511	0.137024254497559	6	205	GO:0045669;GO:0045667	regulation of osteoblast differentiation	0.381806336645564	BP
2019	0.137128393765325	2	13	GO:1900227;GO:0042494	positive regulation of NLRP3 inflammasome complex assembly	0.381806336645564	BP
