delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
-776	0.228126201291902	3	58	GO:0007214	gamma-aminobutyric acid signaling pathway	0.54030495671541	BP
-983	0.228292568080127	3	36	GO:0001944	vasculature development	0.54030495671541	BP
-660	0.228424144557515	2	80	GO:0035282	segmentation	0.54030495671541	BP
-1575	0.228460381754665	3	14	GO:0044827;GO:0044788	modulation by host of viral process	0.54030495671541	BP
-1574	0.228830114176881	4	14	GO:0048665	neuron fate specification	0.540815182361511	BP
-550	0.229532879805284	6	115	GO:0022409	positive regulation of cell-cell adhesion	0.541425397645284	BP
-536	0.229760996944204	2	121	GO:0045761	regulation of adenylate cyclase activity	0.541425397645284	BP
-1092	0.229830923622257	3	29	GO:0071295;GO:0031670	cellular response to nutrient	0.541425397645284	BP
-816	0.229924552222085	5	52	GO:0042417;GO:0006584;GO:0009712	catechol-containing compound metabolic process	0.541425397645284	BP
-507	0.230009592965178	2	135	GO:0050731;GO:0050730	regulation of peptidyl-tyrosine phosphorylation	0.541425397645284	BP
-1425	0.230013295355001	3	17	GO:1904948;GO:1904953	midbrain dopaminergic neuron differentiation	0.541425397645284	BP
1695	0.230245918057159	4	12	GO:0031054	pre-miRNA processing	0.541609955938876	BP
-895	0.230846022890943	2	43	GO:0045332;GO:0034204;GO:0097035	regulation of membrane lipid distribution	0.542658120744974	BP
-1088	0.231315718442895	2	29	GO:0001954	positive regulation of cell-matrix adhesion	0.542899037277224	BP
1691	0.231348553836545	5	12	GO:0042473;GO:0060665	regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling	0.542899037277224	BP
-568	0.2314122604795	6	107	GO:0044070	regulation of anion transport	0.542899037277224	BP
1764	0.231813772570307	6	11	GO:0016081	synaptic vesicle docking	0.543477950111427	BP
531	0.232351663760919	4	122	GO:0030258	lipid modification	0.544375612493894	BP
-1377	0.232527809446497	4	18	GO:0001516;GO:0006693;GO:0046457;GO:0006692	prostaglandin metabolic process	0.544425111184065	BP
1145	0.233102741546862	2	26	GO:1901663;GO:0042181;GO:0006744;GO:0006743	ketone biosynthetic process	0.545407613799187	BP
248	0.234070164092993	2	572	GO:0007010	cytoskeleton organization	0.547189688134485	BP
-850	0.234175996943659	2	47	GO:0007159	leukocyte cell-cell adhesion	0.547189688134485	BP
-1502	0.234748123522124	2	15	GO:0006783	heme biosynthetic process	0.54816184162879	BP
-184	0.234970742278466	2	1058	GO:0006629	lipid metabolic process	0.548317107562773	BP
-318	0.235199969217039	3	340	GO:0032870	cellular response to hormone stimulus	0.548376965429971	BP
-339	0.235458617508527	3	299	GO:0048812;GO:0120039;GO:0048858;GO:0032990;GO:0032989	cell part morphogenesis	0.548376965429971	BP
1061	0.235464824563894	4	30	GO:0034243	regulation of transcription elongation from RNA polymerase II promoter	0.548376965429971	BP
1749	0.235784709126747	3	11	GO:0042365;GO:0009111;GO:0020028	water-soluble vitamin catabolic process	0.548428445043203	BP
-424	0.235799246018006	4	189	GO:0010632	regulation of epithelial cell migration	0.548428445043203	BP
-1327	0.237212665209857	2	19	GO:0006271;GO:0022616	DNA strand elongation	0.551098443469674	BP
1057	0.237261061083755	4	30	GO:0042219	cellular modified amino acid catabolic process	0.551098443469674	BP
-1601	0.238078724837643	2	13	GO:0032094	response to food	0.552632175564972	BP
-211	0.238656040853659	4	782	GO:0044057	regulation of system process	0.553606351042305	BP
-276	0.239220739785998	2	447	GO:0010035	response to inorganic substance	0.554341015445584	BP
1440	0.239316752054779	4	16	GO:0006751	glutathione catabolic process	0.554341015445584	BP
-1736	0.239446275749132	2	11	GO:0007263	nitric oxide mediated signal transduction	0.554341015445584	BP
531	0.23992886026869	3	118	GO:0060122	inner ear receptor cell stereocilium organization	0.554917162378274	BP
-1485	0.240115022590665	2	15	GO:0001833	inner cell mass cell proliferation	0.554917162378274	BP
858	0.240281924268185	4	45	GO:0002223;GO:1990858;GO:1990840	stimulatory C-type lectin receptor signaling pathway	0.554917162378274	BP
1086	0.240327165141616	3	28	GO:0010463	mesenchymal cell proliferation	0.554917162378274	BP
1814	0.241130625120263	2	10	GO:0035562	negative regulation of chromatin binding	0.55640654101338	BP
-1064	0.241724505701488	2	29	GO:0060119	inner ear receptor cell development	0.557410678938691	BP
-619	0.241906260927206	3	86	GO:0098876	vesicle-mediated transport to the plasma membrane	0.55746377190049	BP
-787	0.242419381035616	2	53	GO:0035821	modulation of process of another organism	0.558232979462939	BP
-475	0.242671080835768	2	146	GO:0050728	negative regulation of inflammatory response	0.558232979462939	BP
588	0.242716901947582	2	95	GO:0034728;GO:0006334	nucleosome organization	0.558232979462939	BP
-674	0.243130694522126	3	72	GO:0048048	embryonic eye morphogenesis	0.558673306995509	BP
1100	0.243226505238079	2	27	GO:0015012;GO:0030201	heparan sulfate proteoglycan metabolic process	0.558673306995509	BP
-871	0.243493284472858	7	43	GO:0043550	regulation of lipid kinase activity	0.558920532724626	BP
-1275	0.244163930809914	3	20	GO:0035641;GO:0048692;GO:0048688;GO:0048690;GO:0048686;GO:0051971	locomotory exploration behavior	0.560093876554159	BP
-567	0.245161422443391	2	101	GO:0050729	positive regulation of inflammatory response	0.561325718143501	BP
-1577	0.245191714616302	3	13	GO:0051661;GO:0051657	maintenance of organelle location	0.561325718143501	BP
-805	0.245230189986985	2	50	GO:0097530;GO:0097529	myeloid leukocyte migration	0.561325718143501	BP
1006	0.245340255509759	2	32	GO:0046889	positive regulation of lipid biosynthetic process	0.561325718143501	BP
-1640	0.245640720296664	2	12	GO:0071616;GO:0035384	acyl-CoA biosynthetic process	0.56164727192831	BP
-1795	0.246150196789829	2	10	GO:2000404	regulation of T cell migration	0.562439425009994	BP
-218	0.246307470291962	3	707	GO:0044092	negative regulation of molecular function	0.562439425009994	BP
1637	0.246530034957124	5	12	GO:0060039	pericardium development	0.562510146461324	BP
745	0.246742933144922	2	58	GO:0070228;GO:2000106	regulation of leukocyte apoptotic process	0.562510146461324	BP
1636	0.246818945243992	5	12	GO:0002320	lymphoid progenitor cell differentiation	0.562510146461324	BP
-1208	0.246998492920964	2	22	GO:0052372	modulation by symbiont of entry into host	0.562554284784971	BP
777	0.248148621828648	5	53	GO:0001676	long-chain fatty acid metabolic process	0.564807491809599	BP
1031	0.248938802883484	3	30	GO:0040018	positive regulation of multicellular organism growth	0.566239038683158	BP
-459	0.249436268771161	3	152	GO:0071248;GO:0071241	cellular response to inorganic substance	0.567003350112827	BP
1293	0.249735837412	2	19	GO:0043569;GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	0.567015530247396	BP
-329	0.249764528841891	3	298	GO:0003002	regionalization	0.567015530247396	BP
-619	0.250529377815719	2	83	GO:0070507	regulation of microtubule cytoskeleton organization	0.567572564479837	BP
-1778	0.250548698785893	2	10	GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	0.567572564479837	BP
-1027	0.25062169937675	3	30	GO:0090314;GO:0090313	regulation of protein targeting to membrane	0.567572564479837	BP
-812	0.250811157450211	3	48	GO:0007588	excretion	0.567572564479837	BP
-1777	0.250948840202244	5	10	GO:0070527	platelet aggregation	0.567572564479837	BP
-547	0.250979553712183	6	106	GO:1901800;GO:2000060;GO:1903052;GO:1903364	positive regulation of cellular protein catabolic process	0.567572564479837	BP
-1774	0.251763835986068	2	10	GO:0071287	cellular response to manganese ion	0.568908124722294	BP
-354	0.251954711911589	2	254	GO:0042176	regulation of protein catabolic process	0.568908124722294	BP
-1099	0.252440139702967	3	26	GO:0045217	cell-cell junction maintenance	0.568908124722294	BP
-303	0.252603625320131	2	349	GO:0071900	regulation of protein serine/threonine kinase activity	0.568908124722294	BP
1077	0.252824692140157	2	27	GO:1901976	regulation of cell cycle checkpoint	0.568908124722294	BP
-1284	0.252935094833539	2	19	GO:0061053	somite development	0.568908124722294	BP
844	0.25295884547848	4	44	GO:0014013	regulation of gliogenesis	0.568908124722294	BP
-1192	0.25356554525492	2	22	GO:0031069	hair follicle morphogenesis	0.568908124722294	BP
-1683	0.254120396994883	3	11	GO:0072205;GO:0072044	collecting duct development	0.568908124722294	BP
1353	0.254261665888973	3	17	GO:0021537	telencephalon development	0.568908124722294	BP
-1280	0.254300944832541	6	19	GO:0051894;GO:0150117	positive regulation of cell-substrate junction organization	0.568908124722294	BP
-617	0.254373260881472	4	82	GO:0071456;GO:0036294;GO:0071453	cellular response to oxygen levels	0.568908124722294	BP
-1280	0.254457368126455	2	19	GO:0031103	axon regeneration	0.568908124722294	BP
-733	0.25447084838892	2	58	GO:0048813	dendrite morphogenesis	0.568908124722294	BP
-216	0.254982939036785	5	695	GO:0031329;GO:0009894	regulation of catabolic process	0.568908124722294	BP
-1392	0.255208514061446	2	16	GO:0021522	spinal cord motor neuron differentiation	0.568908124722294	BP
916	0.255211680597575	2	37	GO:0007569	cell aging	0.568908124722294	BP
-1488	0.255286304128534	5	14	GO:0032239	regulation of nucleobase-containing compound transport	0.568908124722294	BP
-720	0.255375782858649	3	60	GO:0045580;GO:0045619	regulation of lymphocyte differentiation	0.568908124722294	BP
-496	0.255445094100712	3	127	GO:0002576;GO:0032310;GO:0015732;GO:0140353	platelet degranulation	0.568908124722294	BP
-1391	0.255486217022741	3	16	GO:0061384;GO:0061383	trabecula morphogenesis	0.568908124722294	BP
-796	0.255513019070732	3	49	GO:0051648;GO:0051650	vesicle localization	0.568908124722294	BP
1543	0.255569016423732	3	13	GO:0008608	attachment of spindle microtubules to kinetochore	0.568908124722294	BP
1606	0.255596721812458	2	12	GO:0044030	regulation of DNA methylation	0.568908124722294	BP
-661	0.255744671388827	2	71	GO:0050792	regulation of viral process	0.568908124722294	BP
-1606	0.255781870426111	2	12	GO:0008355	olfactory learning	0.568908124722294	BP
-717	0.256942171634232	2	60	GO:0051147	regulation of muscle cell differentiation	0.571127156189508	BP
1013	0.25726002911317303	2	30	GO:0006414	translational elongation	0.571471993830148	BP
1344	0.257687018567509	4	17	GO:0046112	nucleobase biosynthetic process	0.572058665745317	BP
1534	0.258425344823022	5	13	GO:0009303	rRNA transcription	0.573335319657899	BP
-568	0.25899089980509	5	95	GO:0048145	regulation of fibroblast proliferation	0.5742272980527	BP
1594	0.259292480729804	5	12	GO:0042274	ribosomal small subunit biogenesis	0.574533244367869	BP
-1474	0.259707701142228	2	14	GO:0014028	notochord formation	0.574796106130432	BP
-946	0.259809617623557	4	34	GO:0042135	neurotransmitter catabolic process	0.574796106130432	BP
-832	0.259902111769683	3	44	GO:0034446	substrate adhesion-dependent cell spreading	0.574796106130432	BP
-1125	0.260285726770879	3	24	GO:0008544	epidermis development	0.574935827090264	BP
1336	0.260292700761253	2	17	GO:0032801	receptor catabolic process	0.574935827090264	BP
-305	0.26103213807192	2	332	GO:0034097	response to cytokine	0.576206705787921	BP
-749	0.261466123731916	2	54	GO:0045494	photoreceptor cell maintenance	0.576725704031085	BP
-1261	0.261595685228223	2	19	GO:0015740	C4-dicarboxylate transport	0.576725704031085	BP
-377	0.26210120968631	2	214	GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.57747769662379	BP
1733	0.262747326673854	3	10	GO:0055089	fatty acid homeostasis	0.578538314281238	BP
-1001	0.263046343693744	2	30	GO:0002092;GO:0002090	regulation of receptor internalization	0.578833808930093	BP
-543	0.263495291321835	2	102	GO:0061041	regulation of wound healing	0.579458649419089	BP
-532	0.264141841549819	5	106	GO:0030097	hemopoiesis	0.580165206607164	BP
1288	0.264268611925517	3	18	GO:1902893;GO:1902895	regulation of miRNA transcription	0.580165206607164	BP
997	0.264642810423653	2	30	GO:0035082	axoneme assembly	0.580165206607164	BP
1575	0.264816701204802	3	12	GO:0051298	centrosome duplication	0.580165206607164	BP
-162	0.264863853921542	2	1215	GO:0009628	response to abiotic stimulus	0.580165206607164	BP
1725	0.265069071990315	2	10	GO:1902074	response to salt	0.580165206607164	BP
936	0.265084420407264	2	34	GO:0072337	modified amino acid transport	0.580165206607164	BP
885	0.265138142541144	2	38	GO:0045685	regulation of glial cell differentiation	0.580165206607164	BP
-625	0.266321761435446	2	76	GO:2000377	regulation of reactive oxygen species metabolic process	0.582142289226282	BP
-525	0.266373194415329	2	108	GO:0035265	organ growth	0.582142289226282	BP
468	0.266988959006797	2	136	GO:0006401	RNA catabolic process	0.58306697141261	BP
1317	0.267212481293749	6	17	GO:0070914	UV-damage excision repair	0.58306697141261	BP
-1317	0.267426397371451	2	17	GO:0035002;GO:1904274	liquid clearance, open tracheal system	0.58306697141261	BP
-1715	0.267795592413142	3	10	GO:0098719	sodium ion import across plasma membrane	0.58306697141261	BP
488	0.267955002723123	2	124	GO:0051028;GO:0050658;GO:0050657;GO:0051236	RNA transport	0.58306697141261	BP
-475	0.267958841871753	2	131	GO:0042110	T cell activation	0.58306697141261	BP
1400	0.268028056664534	3	15	GO:0009251;GO:0044247	glucan catabolic process	0.58306697141261	BP
-1243	0.268191224769675	2	19	GO:0071305	cellular response to vitamin D	0.58306697141261	BP
1399	0.268290497096463	3	15	GO:0097296;GO:2001269;GO:0071550;GO:0034138	positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	0.58306697141261	BP
1042	0.26896692520695	8	27	GO:0043628	ncRNA 3'-end processing	0.584175535761786	BP
-1127	0.26951858546496	3	23	GO:0046824	positive regulation of nucleocytoplasmic transport	0.584980538711373	BP
1708	0.269670698227139	6	10	GO:0006566	threonine metabolic process	0.584980538711373	BP
788	0.270023234647314	2	47	GO:0060688;GO:1905330	regulation of morphogenesis of an epithelium	0.58538370375393	BP
-1271	0.270506371555164	3	18	GO:0044743	protein transmembrane import into intracellular organelle	0.586069325664242	BP
1392	0.270740796568696	2	15	GO:0016578	histone deubiquitination	0.586215584185734	BP
-1269	0.271240631321716	2	18	GO:0050892	intestinal absorption	0.586823605845565	BP
-465	0.271355790402391	3	135	GO:0051952	regulation of amine transport	0.586823605845565	BP
-445	0.271670317363109	2	147	GO:0120032;GO:0060491	regulation of plasma membrane bounded cell projection assembly	0.587142248971839	BP
-1016	0.27215955339871	2	28	GO:0003151	outflow tract morphogenesis	0.587614237983737	BP
321	0.272270769205435	2	284	GO:0006066	alcohol metabolic process	0.587614237983737	BP
861	0.272390654737336	2	39	GO:0001704	formation of primary germ layer	0.587614237983737	BP
-449	0.272876214117255	4	144	GO:0045861	negative regulation of proteolysis	0.588300346212277	BP
-1431	0.273827615889933	2	14	GO:0051917;GO:0051919	regulation of fibrinolysis	0.589634608686081	BP
-1615	0.273830878919988	2	11	GO:0019627;GO:0071941	nitrogen cycle metabolic process	0.589634608686081	BP
-548	0.274035587694092	4	96	GO:0042733	embryonic digit morphogenesis	0.589713838224051	BP
-1195	0.274946590080717	2	20	GO:1902253;GO:1902254	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	0.590981844174881	BP
-1226	0.275075484207784	3	19	GO:2001032	regulation of double-strand break repair via nonhomologous end joining	0.590981844174881	BP
1048	0.27512964556547	3	26	GO:0009312	oligosaccharide biosynthetic process	0.590981844174881	BP
353	0.275439412293937	4	232	GO:0044772;GO:0044770	cell cycle phase transition	0.591285584337596	BP
-1026	0.276436983348708	2	27	GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	0.592911663287413	BP
-1087	0.276534539995667	2	24	GO:0010543	regulation of platelet activation	0.592911663287413	BP
1682	0.276946694319507	2	10	GO:0021772	olfactory bulb development	0.593255916937942	BP
-1134	0.27707391119831	6	22	GO:0042706;GO:0046552	photoreceptor cell fate commitment	0.593255916937942	BP
-1373	0.27720186779475	2	15	GO:0007031	peroxisome organization	0.593255916937942	BP
